gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,128,7168,2048,ck,18,0,9.4978,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,395.68,1766.43,0.0
gfx950,256,128,7168,2304,ck,18,0,10.3456,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,408.66,1802.21,0.0
gfx950,256,128,7168,4096,ck,18,0,16.0184,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,469.22,1980.19,0.0
gfx950,256,128,7168,4608,ck,18,0,17.0629,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,495.56,2077.9,0.0
gfx950,256,128,7168,16384,ck,18,0,56.7734,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,529.56,2137.84,0.0
gfx950,256,128,7168,18432,ck,18,0,62.4818,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,541.32,2181.67,0.0
gfx950,256,128,8192,512,ck,13,0,5.3945,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,199.04,1178.42,0.0
gfx950,256,128,8192,1536,ck,18,0,8.2154,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,392.1,1810.83,0.0
gfx950,256,128,9216,7168,ck,18,0,40.6919,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,415.6,1703.95,0.0
gfx950,256,128,11264,1536,ck,18,0,11.7531,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,376.85,1734.15,0.0
gfx950,256,128,12288,1536,ck,18,0,12.0014,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,402.61,1851.18,0.0
gfx950,256,128,14336,1536,ck,18,0,12.3486,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,456.5,2096.33,0.0
gfx950,256,128,16384,512,ck,9,0,8.0448,a8w8_blockscale_1x128x128_256x32x256x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,266.94,1572.25,0.0
gfx950,256,128,20480,1536,ck,18,0,16.796,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,479.46,2196.76,0.0
gfx950,256,128,24576,1536,ck,18,0,17.3757,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,556.16,2545.9,0.0
gfx950,256,128,32768,512,ck,2,0,10.8423,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,396.13,2327.12,0.0
gfx950,256,128,32768,1536,ck,0,0,19.2926,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,667.87,3053.86,0.0
gfx950,256,128,36864,7168,ck,18,0,105.9408,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,638.52,2591.97,0.0
gfx950,256,160,128,7168,ck,8,0,17.1227,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,17.15,122.96,0.0
gfx950,256,160,512,7168,ck,8,0,20.0008,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,58.72,249.03,0.0
gfx950,256,160,1024,7168,ck,8,0,20.4675,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,114.76,430.66,0.0
gfx950,256,160,2112,7168,ck,8,0,23.2184,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,208.65,730.52,0.0
gfx950,256,160,2240,7168,ck,18,0,23.4811,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,218.82,763.17,0.0
gfx950,256,160,3072,1536,ck,7,0,7.4447,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,202.82,798.88,0.0
gfx950,256,160,4096,512,ck,13,0,5.1861,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,129.4,672.91,0.0
gfx950,256,160,4096,7168,ck,18,0,24.2819,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,386.92,1310.35,0.0
gfx950,256,160,4608,7168,ck,18,0,25.144,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,420.36,1417.9,0.0
gfx950,256,160,7168,256,ck,13,0,5.0474,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,116.34,826.11,0.0
gfx950,256,160,7168,512,ck,13,0,5.7215,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,205.26,1056.66,0.0
gfx950,256,160,7168,2048,ck,18,0,12.9511,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,362.72,1335.91,0.0
gfx950,256,160,7168,2304,ck,18,0,14.0589,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,375.91,1364.08,0.0
gfx950,256,160,7168,4096,ck,18,0,22.8022,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,412.03,1416.94,0.0
gfx950,256,160,7168,4608,ck,18,0,25.9107,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,407.93,1391.75,0.0
gfx950,256,160,7168,16384,ck,18,0,80.0493,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,469.47,1528.5,0.0
gfx950,256,160,7168,18432,ck,18,0,89.0583,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,474.73,1542.4,0.0
gfx950,256,160,8192,512,ck,13,0,6.3784,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,210.43,1081.41,0.0
gfx950,256,160,8192,1536,ck,18,0,11.0356,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,364.87,1400.02,0.0
gfx950,256,160,9216,7168,ck,18,0,42.7828,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,494.11,1639.82,0.0
gfx950,256,160,11264,1536,ck,12,0,14.0267,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,394.71,1507.96,0.0
gfx950,256,160,12288,1536,ck,12,0,14.4605,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,417.68,1594.16,0.0
gfx950,256,160,14336,1536,ck,18,0,15.5241,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,453.9,1729.79,0.0
gfx950,256,160,16384,512,ck,13,0,8.5655,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,313.39,1601.0,0.0
gfx950,256,160,20480,1536,ck,2,0,18.3532,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,548.48,2084.47,0.0
gfx950,256,160,24576,1536,ck,18,0,23.7575,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,508.45,1930.29,0.0
gfx950,256,160,32768,512,ck,18,0,13.356,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,401.97,2047.39,0.0
gfx950,256,160,32768,1536,ck,2,0,27.1819,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,592.53,2246.46,0.0
gfx950,256,160,36864,7168,cktile,11,0,93.7724,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,901.73,2955.93,0.0
gfx950,256,192,128,7168,ck,8,0,16.9935,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.73,137.87,0.0
gfx950,256,192,512,7168,ck,8,0,19.9037,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,70.81,263.41,0.0
gfx950,256,192,1024,7168,ck,8,0,20.4827,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,137.61,444.74,0.0
gfx950,256,192,2112,7168,ck,18,0,22.9699,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,253.08,754.29,0.0
gfx950,256,192,2240,7168,ck,18,0,23.148,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,266.36,790.25,0.0
gfx950,256,192,3072,1536,ck,18,0,8.4458,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,214.54,733.28,0.0
gfx950,256,192,4096,512,ck,13,0,5.1841,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,155.34,726.9,0.0
gfx950,256,192,4096,7168,ck,18,0,23.8819,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,472.09,1352.88,0.0
gfx950,256,192,4608,7168,ck,18,0,24.2883,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,522.21,1489.44,0.0
gfx950,256,192,7168,256,ck,13,0,5.1944,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,135.65,892.63,0.0
gfx950,256,192,7168,512,ck,13,0,6.009,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,234.53,1085.18,0.0
gfx950,256,192,7168,2048,ck,18,0,13.2851,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,424.32,1341.79,0.0
gfx950,256,192,7168,2304,ck,18,0,14.6467,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,432.98,1345.69,0.0
gfx950,256,192,7168,4096,ck,18,0,24.2362,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,465.18,1357.44,0.0
gfx950,256,192,7168,4608,ck,18,0,25.7255,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,493.04,1425.33,0.0
gfx950,256,192,7168,16384,ck,18,0,84.2651,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,535.18,1463.7,0.0
gfx950,256,192,7168,18432,ck,18,0,93.2472,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,544.08,1484.36,0.0
gfx950,256,192,8192,512,ck,13,0,6.479,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,248.59,1148.07,0.0
gfx950,256,192,8192,1536,ck,18,0,11.4405,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,422.35,1400.6,0.0
gfx950,256,192,9216,7168,ck,18,0,43.0984,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,588.59,1646.82,0.0
gfx950,256,192,11264,1536,ck,18,0,14.8667,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,446.89,1474.56,0.0
gfx950,256,192,12288,1536,ck,18,0,15.56,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,465.79,1535.21,0.0
gfx950,256,192,14336,1536,ck,18,0,16.0769,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,525.95,1730.44,0.0
gfx950,256,192,16384,512,ck,18,0,8.9495,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,359.93,1651.31,0.0
gfx950,256,192,20480,1536,ck,2,0,19.8064,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,609.88,2000.19,0.0
gfx950,256,192,24576,1536,ck,18,0,25.1336,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,576.74,1889.14,0.0
gfx950,256,192,32768,512,ck,17,0,14.141,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,455.59,2083.19,0.0
gfx950,256,192,32768,1536,ck,2,0,28.3939,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,680.69,2226.16,0.0
gfx950,256,192,36864,7168,ck,14,0,126.8721,a8w8_blockscale_1x128x128_256x64x256x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,799.77,2205.16,0.0
gfx950,256,224,128,7168,ck,8,0,17.8184,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.07,144.82,0.0
gfx950,256,224,512,7168,ck,8,0,20.3114,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.95,271.03,0.0
gfx950,256,224,1024,7168,ck,8,0,20.7811,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,158.24,452.55,0.0
gfx950,256,224,2112,7168,ck,18,0,23.6685,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,286.55,747.43,0.0
gfx950,256,224,2240,7168,ck,18,0,23.7107,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,303.37,787.22,0.0
gfx950,256,224,3072,1536,ck,18,0,8.2059,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,257.61,784.67,0.0
gfx950,256,224,4096,512,ck,13,0,5.3431,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,175.84,757.4,0.0
gfx950,256,224,4096,7168,ck,18,0,25.5505,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,514.8,1283.76,0.0
gfx950,256,224,4608,7168,ck,12,0,26.9231,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,549.62,1363.15,0.0
gfx950,256,224,7168,256,ck,18,0,5.6461,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,145.6,903.92,0.0
gfx950,256,224,7168,512,ck,18,0,6.4236,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,255.96,1089.1,0.0
gfx950,256,224,7168,2048,ck,18,0,13.3235,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,493.61,1377.27,0.0
gfx950,256,224,7168,2304,ck,18,0,14.4191,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,513.12,1403.86,0.0
gfx950,256,224,7168,4096,ck,18,0,23.8325,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,551.91,1405.18,0.0
gfx950,256,224,7168,4608,ck,18,0,27.3172,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,541.69,1364.47,0.0
gfx950,256,224,7168,16384,ck,18,0,87.6811,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,600.05,1417.89,0.0
gfx950,256,224,7168,18432,ck,18,0,99.6528,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,593.96,1399.47,0.0
gfx950,256,224,8192,512,ck,17,0,6.4757,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,290.17,1232.15,0.0
gfx950,256,224,8192,1536,ck,18,0,11.52,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,489.34,1440.71,0.0
gfx950,256,224,9216,7168,ck,12,0,52.8597,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,559.88,1358.21,0.0
gfx950,256,224,11264,1536,ck,18,0,15.2931,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,506.83,1483.8,0.0
gfx950,256,224,12288,1536,ck,18,0,16.4055,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,515.42,1507.02,0.0
gfx950,256,224,14336,1536,ck,0,0,17.5524,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,562.03,1640.04,0.0
gfx950,256,224,16384,512,ck,18,0,10.2555,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,366.45,1544.86,0.0
gfx950,256,224,20480,1536,ck,18,0,24.9844,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,564.07,1640.08,0.0
gfx950,256,224,24576,1536,ck,2,0,26.2172,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,645.05,1872.92,0.0
gfx950,256,224,32768,512,ck,0,0,16.1208,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,466.24,1958.46,0.0
gfx950,256,224,32768,1536,ck,0,0,29.6624,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.17,2203.32,0.0
gfx950,256,224,36864,7168,ck,0,0,153.8167,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,769.62,1835.7,0.0
gfx950,256,256,64,7168,ck,8,0,16.0919,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.6,144.58,0.0
gfx950,256,256,128,7168,ck,8,0,18.917,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.83,148.97,0.0
gfx950,256,256,512,7168,ck,8,0,20.1783,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,93.12,285.81,0.0
gfx950,256,256,576,7168,ck,8,0,20.4521,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.36,306.02,0.0
gfx950,256,256,1024,7168,ck,8,0,20.8683,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,180.09,464.79,0.0
gfx950,256,256,1536,7168,ck,7,0,22.5366,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,250.13,604.86,0.0
gfx950,256,256,2112,7168,ck,18,0,23.0603,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,336.12,782.95,0.0
gfx950,256,256,2240,7168,ck,18,0,23.1962,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,354.4,820.75,0.0
gfx950,256,256,3072,1536,ck,18,0,8.6547,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,279.15,772.37,0.0
gfx950,256,256,4096,512,ck,13,0,5.143,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,208.78,841.02,0.0
gfx950,256,256,4096,7168,ck,18,0,24.9567,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,602.34,1334.0,0.0
gfx950,256,256,4608,7168,ck,18,0,36.0444,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,469.18,1032.74,0.0
gfx950,256,256,7168,256,cktile,6,0,5.3481,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,175.67,1041.6,0.0
gfx950,256,256,7168,512,ck,18,0,6.913,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,271.81,1080.73,0.0
gfx950,256,256,7168,2048,ck,18,0,13.6951,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,548.82,1378.18,0.0
gfx950,256,256,7168,2304,ck,18,0,15.2977,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,552.74,1358.04,0.0
gfx950,256,256,7168,4096,ck,18,0,25.2675,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,594.93,1348.72,0.0
gfx950,256,256,7168,4608,ck,18,0,27.5468,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,613.92,1375.11,0.0
gfx950,256,256,7168,16384,ck,18,0,89.7873,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,669.69,1395.57,0.0
gfx950,256,256,7168,18432,ck,18,0,99.4348,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,680.3,1413.08,0.0
gfx950,256,256,8192,512,ck,18,0,7.299,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,294.22,1167.24,0.0
gfx950,256,256,8192,1536,ck,18,0,11.8143,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,545.31,1453.36,0.0
gfx950,256,256,9216,7168,ck,0,0,56.4314,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,599.36,1286.76,0.0
